HH Pandya,27.586,146.296
HM Amla,43.08,138.88
HV Patel,11.1142857142857,89.4071428571429
Harbhajan Singh,15.7533333333333,127.015833333333
Harmeet Singh,3,48.2133333333333
Harpreet Brar,0,166.66
Harpreet Singh,6.66666666666667,56.6666666666667
I Malhotra,0,175
I Sharma,2.9,73.835
IC Pandey,0,0
IK Pathan,18.97,108.918888888889
IR Jaggi,18.1666666666667,77.2333333333333
IS Sodhi,3.5,35.6
Imran Tahir,2.33333333333333,55.7916666666667
Iqbal Abdulla,1.11111111111111,68.7066666666667
Ishan Kishan,18.96,121.835
J Arunkumar,7.66,100
J Botha,20.298,126.082
J Suchith,18,63.3333333333333
J Syed Mohammad,1.66666666666667,200.64
J Theron,0.333333333333333,85.5533333333333
J Yadav,0.75,15
JA Morkel,28.2255555555556,141.593333333333
JC Archer,18.25,119.46
JC Buttler,36.0125,149.7975
JD Ryder,19.7533333333333,127.75
JD Unadkat,1.425,31.893
JDP Oram,8.165,61.155
JDS Neesham,14,91.3
JE Taylor,3,100
JEC Franklin,38.97,117.91
JH Kallis,28.6128571428571,109.364285714286
JJ Bumrah,4.85714285714286,47.1828571428572
JJ Roy,29.75,137.575
JJ van der Wath,9,112.5
JL Denly,0,0
JM Bairstow,55.62,157.24
JM Kemp,13,108.33
JO Holder,7.16666666666667,83.0366666666667
JP Behrendorff,0,0
JP Duminy,42.67625,119.85
JP Faulkner,18.2585714285714,108.225714285714
JPR Scantlebury-Searles,8,133.33
JR Hopes,29.645,136.685
JW Hastings,0,0
Jaskaran Singh,4,36.36
Joginder Sharma,7,64.14
K Goel,15.3866666666667,93.5533333333333
K Gowtham,10,145.8
K Khejroliya,0,0
K Rabada,11.495,89.63
K Santokie,0,0
K Upadhyay,0,118.75
KA Pollard,28.535,145.443
KAJ Roach,10,111.11
KB Arun Karthik,4.29,63.8475
KC Cariappa,3.5,111.6875
KC Sangakkara,25.7533333333333,120.346666666667
KD Karthik,27.7583333333333,129.6075
KH Devdhar,0,0
KH Pandya,28.41,148.5225
KJ Abbott,13,162.5
KK Ahmed,0,0
KK Cooper,13.9166666666667,172.423333333333
KK Nair,20.1914285714286,115.158571428571
KL Rahul,35.345,129.863333333333
KM Asif,0,0
KM Jadhav,16.3011111111111,122.088888888889
KMA Paul,3.6,75
KMDN Kulasekara,0,83.33
KP Appanna,0.666666666666667,22.22
KP Pietersen,40.28,130.582
KS Williamson,33.82,126.07
KV Sharma,7.28,79.855
KW Richardson,6,81.48
Kamran Akmal,25.6,164.1
Kamran Khan,1,20
Karanveer Singh,5.5,84.375
Kuldeep Yadav,7,72.725
L Ablish,0,0
L Balaji,2.90428571428571,64.7614285714286
L Ngidi,0,0
L Ronchi,4.25,53.125
LA Carseldine,20.25,119.11
LA Pomersbach,51,116.565
LE Plunkett,1,33.33
LH Ferguson,0,50
LJ Wright,10.6,88.33
LMP Simmons,32.2125,120.0375
LPC Silva,20,153.84
LR Shukla,13.3285714285714,106.834285714286
LRPL Taylor,25.5028571428571,121.864285714286
LS Livingstone,23.33,145.83
M Ashwin,1.33333333333333,36.6666666666667
M Kaif,13.2475,101.9975
M Kartik,5,83.7957142857143
M Klinger,18.25,94.8
M Manhas,17.5928571428571,96.0914285714286
M Markande,8.25,103.75
M Morkel,6.2375,117.4325
M Muralitharan,1.14285714285714,39.88
M Ntini,11,61.11
M Prasidh Krishna,0,10
M Rawat,4.5,72.2766666666667
M Vijay,24.593,117.659
M Vohra,22.42,126.97
M de Lange,0.333333333333333,16.6666666666667
MA Agarwal,16.3566666666667,120.942222222222
MA Khote,12,109.09
MA Starc,12.58,89.88
MA Wood,1,33.33
MB Parmar,0,0
MC Henriques,25.4385714285714,128.417142857143
MC Juneja,17.85,97.65
MD Mishra,11.9466666666667,108.976666666667
MDKJ Perera,7,107.69
MEK Hussey,38.7057142857143,119.407142857143
MF Maharoof,17.3866666666667,131
MG Johnson,6.44333333333333,100.873333333333
MG Neser,0,0
MJ Clarke,16.33,104.25
MJ Guptill,22.6666666666667,135.486666666667
MJ Henry,0,0
MJ Lumb,12.635,72.395
MJ McClenaghan,7.498,129.978
MJ Santner,32,139.13
MK Lomror,14,180.945
MK Pandey,31.4383333333333,114.309166666667
MK Tiwary,26.382,111.41
ML Hayden,45.54,137.696666666667
MM Ali,23.375,166.4
MM Patel,2.14285714285714,33.6414285714286
MM Sharma,5.11857142857143,70.1242857142857
MN Samuels,9.65333333333333,79.5966666666667
MN van Wyk,55.66,126.51
MP Stoinis,29.915,117.88
MR Marsh,16.5,97.7675
MS Bisla,17.955,100.198333333333
MS Dhoni,46.7683333333333,137.885833333333
MS Gony,8.39285714285714,85.8871428571429
MS Wade,7.33,66.66
MV Boucher,20.285,121.605
Mandeep Singh,17.642,102.238
Mashrafe Mortaza,0,100
Misbah-ul-Haq,16.71,144.44
Mohammad Ashraful,2,20
Mohammad Asif,1.5,50
Mohammad Hafeez,9.14,77.1
Mohammad Nabi,10.0533333333333,122.656666666667
Mohammed Shami,3.91666666666667,76.585
Mohammed Siraj,5.5,47.4
Mujeeb Ur Rahman,5,71.425
Mustafizur Rahman,0.333333333333333,11.11
N Pooran,28,157
N Rana,30.6775,135.55
N Saini,14,99.29
NA Saini,2,50
NB Singh,0,0
ND Doshi,0,0
NJ Maddinson,6,85.71
NJ Rimmington,0,100
NK Patel,30.25,87.26
NL McCullum,26,118.18
NLTC Perera,11.0366666666667,85.6416666666667
NM Coulter-Nile,3.732,88.41
NS Naik,9.25,58.97
NV Ojha,18.66,105.453
O Thomas,0,0
OA Shah,30.1925,133.97
P Amarnath,0,0
P Awana,0.166666666666667,30.37
P Chopra,4,66.665
P Dharmani,0,0
P Dogra,8.62333333333333,75.3133333333333
P Kumar,7.535,92.902
P Negi,10.34375,80.545
P Parameswaran,0,50
P Prasanth,0,0
P Ray Barman,19,79.16
P Sahu,19,146.15
P Simran Singh,16,94.11
P Suyal,0,0
PA Patel,22.3208333333333,119.010833333333
PA Reddy,18.665,106.905
PC Valthaty,12.4025,70.2725
PD Collingwood,40.6,130.12
PJ Cummins,5.13333333333333,48.4266666666667
PJ Sangwan,2.25,52.6775
PM Sarvesh Kumar,0,50
PP Chawla,11.3825,105.8425
PP Ojha,1.29125,28.79375
PP Shaw,24.64,143.415
PR Shah,10.3866666666667,100.353333333333
PSP Handscomb,6,50
PV Tambe,0.625,50.5975
Pankaj Singh,0.4,32.5
Parvez Rasool,3.75,66.665
Q de Kock,26.995,118.198333333333
R Ashwin,10.523,101.713
R Bhatia,12.649,105.993
R Bishnoi,6.33,111.76
R Dhawan,16.5,137.9375
R Dravid,28.1716666666667,116.853333333333
R McLaren,17.8333333333333,79.8
R Ninan,3,50
R Parag,32,126.98
R Rampaul,11.25,101.35
R Sathish,14.575,107.9325
R Sharma,4.182,61.738
R Shukla,6,45.2366666666667
R Tewatia,15.532,106.048
R Vinay Kumar,11.9463636363636,95.9036363636364
RA Jadeja,25.4963636363636,124.306363636364
RA Shaikh,0,0
RA Tripathi,25.51,133.75
RD Chahar,3,129.545
RE Levi,13.83,113.69
RE van der Merwe,5.45,69.996
RG More,0,100
RG Sharma,31.83,130.864166666667
RJ Harris,11.69,103.03
RJ Peterson,10.66,106.66
RJ Quiney,14.71,100.98
RK Bhui,3.5,29.165
RK Singh,12.875,101.18
RN ten Doeschate,25.132,134.922
RP Singh,2.41571428571429,43.8442857142857
RR Bhatkal,0,0
RR Bose,0,0
RR Pant,35.2575,158.0325
RR Powar,7.8,76.996
RR Raje,6,111.105
RR Rossouw,10,117.56
RR Sarwan,18.25,97.33
RS Bopara,29.2,117.556666666667
RS Gavaskar,2,25
RS Sodhi,0,200
RT Ponting,10.075,71.455
RV Gomez,4.6,246
RV Pawar,0,0
RV Uthappa,28.9016666666667,130.725
RW Price,0,0
Rashid Khan,8.03333333333333,153.453333333333
Rasikh Salam,0,125
S Anirudha,9.125,104.086666666667
S Aravind,1.6,83.5
S Badree,0.866666666666667,18.84
S Badrinath,31.05,118.393333333333
S Chanderpaul,8.33,80.64
S Dhawan,32.0158333333333,121.365833333333
S Dube,13.33,121.21
S Gopal,9.082,94.112
S Kaul,0.2,39.838
S Kaushik,0,0
S Ladda,0,0
S Lamichhane,0,0
S Midhun,0,0
S Nadeem,0.995555555555555,26.0533333333333
S Narwal,15,134.995
S Rana,21.165,112.4
S Randiv,2,50
S Sandeep Warrier,0,0
S Sohal,10.3175,76.0025
S Sreesanth,0.3,38.49
S Sriram,15.5,75.12
S Tyagi,0,37.5
S Vidyut,18.12,133.02
SA Abbott,7.5,115.38
SA Asnodkar,14.575,115.96
SA Yadav,23.2742857142857,112.838571428571
SB Bangar,4.915,59.065
SB Jakati,2.85714285714286,34.5228571428571
SB Joshi,3,42.85
SB Styris,10.8866666666667,172.016666666667
SB Wagh,0.5,33.33
SC Ganguly,25.408,101.254
SC Kuggeleijn,0,0
SD Chitnis,11.5,115.3625
SD Lad,15,115.38
SE Bond,1,50
SE Marsh,38.6144444444444,131.622222222222
SE Rutherford,14.6,135.18
SJ Srivastava,0.5,91.665
SK Raina,34.23,136.8
SK Trivedi,3.75,60.115
SK Warne,8.625,78.5925
SL Malinga,1.78555555555556,76.22
SM Boland,0,0
SM Curran,23.75,172.72
SM Harwood,0,64.28
SM Katich,56.055,131.53
SM Pollock,18.37,132.43
SMSM Senanayake,10,58.82
SN Khan,28.9875,154.8725
SN Thakur,1.75,154.165
SO Hetmyer,18,123.28
SP Fleming,21.77,118.78
SP Goswami,16.7016666666667,99.63
SP Jackson,19,122.58
SP Narine,10.67625,111.60125
SPD Smith,38.2214285714286,130.512857142857
SR Tendulkar,34.3333333333333,118.496666666667
SR Watson,31.8627272727273,136.667272727273
SS Agarwal,0,0
SS Iyer,28.156,117.946
SS Mundhe,0,0
SS Sarkar,0,0
SS Shaikh,6,85.71
SS Tiwary,22.9655555555556,118.865555555556
ST Jayasuriya,23.1633333333333,129.296666666667
STR Binny,19.433,132.665
SV Samson,27.42,129.327142857143
SW Billings,14.625,102.1625
SW Tait,5.75,56.4075
Sachin Baby,12.5833333333333,97.8266666666667
Salman Butt,27.57,119.87
Sandeep Sharma,1.28571428571429,72.8314285714286
Shahid Afridi,10.12,176.08
Shakib Al Hasan,15.95,119.5375
Shivam Mavi,4.33,86.66
Shivam Sharma,2.5,83.33
Shoaib Ahmed,0.5,16.66
Shoaib Akhtar,2,28.57
Shoaib Malik,13,110.63
Shubman Gill,33.355,135.2
Sohail Tanvir,12,124.13
Sunny Gupta,0,0
Sunny Singh,10.75,138.7
Swapnil Singh,3,31.575
T Henderson,5.5,68.75
T Kohli,3,45.83
T Mishra,0,0
T Natarajan,0,0
T Shamsi,0,0
T Taibu,10.33,119.23
T Thushara,6,59.735
TA Boult,1.4,47.5
TD Paine,5,38.46
TG Southee,8.57142857142857,121.242857142857
TK Curran,7.66,82.14
TL Suman,17.308,108.044
TM Dilshan,24.255,108.948333333333
TM Head,28.6,137.405
TM Srivastava,4,40
TP Sudhindra,0,0
TR Birt,15,129.31
TS Mills,2.66,72.72
Tejas Baroka,0,0
U Kaul,0,0
UA Birla,7,50
UBT Chand,9.825,61.275
UT Khawaja,21.16,127
UT Yadav,9.325,86.49
Umar Gul,13,205.26
V Kohli,37.6383333333333,128.450833333333
V Pratap Singh,0,0
V Sehwag,26.7875,152.26125
V Shankar,30.9575,101.08
VH Zol,14.5,111.53
VR Aaron,1.5,59.8742857142857
VRV Singh,0.666666666666667,44.4433333333333
VS Malik,1.2,34
VS Yeligati,2,100
VVS Laxman,15.565,96.6025
VY Mahesh,1.875,13.8875
Vishnu Vinod,6.33,73.07
W Jaffer,13.33,99.4
WA Mota,16,79.395
WD Parnell,6.02,84.165
WP Saha,25.6583333333333,126.459166666667
WPUJC Vaas,14.8333333333333,115.913333333333
Washington Sundar,10.3866666666667,93.1266666666667
X Thalaivan Sargunam,10,58.82
Y Gnaneswara Rao,19,111.76
Y Nagar,16.8625,85.6725
Y Prithvi Raj,0,0
Y Venugopal Rao,18.49,94.6314285714286
YA Abdulla,0,0
YK Pathan,30.2975,138.135833333333
YS Chahal,1.04714285714286,41.0714285714286
YV Takawale,24.6,101.26
Yashpal Singh,11.75,71.21
Younis Khan,3,42.85
Yuvraj Singh,24.5009090909091,128.2
Z Khan,7.2,68.566
